created_at,full_text
2021-06-30 20:21:03+00:00,It's 2055 and monkeys and humans are living in harmony together on the moon. How did this happen? Read our fictional story grounded in real science https://t.co/MjlRb4EHAl
2021-06-30 19:15:49+00:00,"“Gamechangers” is a new podcast series from @TheEconomist that examines how innovation really works. The first episode tells the story of the lithium-ion battery, which has powered revolutions in smartphones and electric vehicles https://t.co/BiAqv4HfAQ https://t.co/OMtaz7o4zH"
2021-06-30 16:30:06+00:00,Get the big picture on your small screen with 50% off an annual digital subscription https://t.co/rkV8FFJ9VZ https://t.co/V45Q9bVS7A
2021-06-30 11:40:16+00:00,One theory that has arisen as the cause of the condominium building collapse in Florida: a failure to adapt to climate change  https://t.co/ABLksOD5XU
2021-06-30 08:00:33+00:00,"South Africa's gangs are increasingly sophisticated and commercialised operations, which use a mix of street muscle and assassinations to amass power. The biggest street gangs are fronts for vast mafia-like enterprises https://t.co/IZ9yZfvLGs https://t.co/jPShHye4Hx"
2021-06-30 05:30:02+00:00,"The heatwave is caused by a phenomenon known as a “heat dome”, in which an area of high pressure in the atmosphere stops the air beneath it from escaping  https://t.co/eBdyuvVtvM"
2021-06-30 04:20:11+00:00,"The pandemic has demonstrated what medicine can achieve with the right resources and incentives; it is an apt time to shine a light on the gaps in understanding of women’s bodies
https://t.co/OeWOrgzyQ8"
2021-06-30 17:21:11+00:00,A new report shows the the EU's richest and poorest countries https://t.co/TKqc5AcBDW https://t.co/R44mEz0WpU
2021-06-30 12:41:18+00:00,"Indonesia’s President Joko Widodo plans to announce tighter movement curbs for Java and Bali islands, sources say https://t.co/lbPGxVwdo1"
2021-06-30 17:02:37+00:00,"Richemont acquires Belgian leather-goods label Delvaux, adding a niche handbag maker to a lineup of luxury brands https://t.co/vFcTjRbPZN"
2021-06-30 16:40:03+00:00,"China’s crackdown on Bitcoin mining has drastically cut the overall computing power on the network, leading to what could be the biggest adjustment ever to the puzzle that crypto miners must solve https://t.co/FPiCKLLTwR"
2021-06-30 05:00:51+00:00,"RT @Quicktake: Elon Musk hopes to reach 500,000 users on his Spacelink internet service within the next year.

The network is on track to b…"
2021-06-30 01:42:30+00:00,"Microsoft and Google's five-year truce has expired and isn't likely to be renewed after a year of public and private tussling over ad tech, content and cloud. Are the companies giving ammunition to regulators and lawmakers targeting tech? https://t.co/HG4fVmpWIb"
2021-06-30 22:00:08+00:00,"Zipline, the world’s only drone delivery service operating at scale, has raised $250m and more than doubled its valuation to $2.75bn https://t.co/T697Z4dcFH"
2021-06-30 19:00:15+00:00,"SevenSix Agency founder and influencer @thestylum told us about how brands can incorporate authentic diversity, and keep it at the core of their business, drawing from her own experience &amp; Gen Z culture – Check it out in our new YouTube series Next Up 📺https://t.co/xnAJUkAHYd https://t.co/c91lodBxYW"
2021-06-30 18:45:06+00:00,"RT @ftcommodities: As Brazil's top meatpackers JBS, Marfrig and Minerva pledge to slash greenhouse gases, their efforts to clean up an indu…"
2021-06-30 09:41:48+00:00,"Andy Jassy, who is best known for creating Amazon’s colossal cloud computing business, AWS, is set to replace Bezos but faces many challenges ahead. People who know him say he’s up to the task
https://t.co/lc8cQool4g https://t.co/W9QL7Srujh"
2021-06-30 13:00:07+00:00,"Yes, you are still protected. https://t.co/GvAJQ37mc4"
2021-06-30 23:16:07+00:00,"Those living with social anxiety may experience not only strong emotional feelings but also physical symptoms as well. When facing a social situation, these symptoms may arise. https://t.co/IfqVyDYi3p"
2021-06-30 10:20:34+00:00,These home remedies might help alleviate some of the symptoms associated with a yeast infection. https://t.co/PKKt3uLtGX
